run,kind,method,sigma_k,onset,onset_pct,max_lead_hours,run_span_hours
Bearing2_2,rms_kurt,sigma,3.0,2019-01-01 01:22:00,51.25,1.3,2.6666666666666665
Bearing2_2,rms_kurt,sigma,4.0,2019-01-01 01:24:00,52.5,1.2666666666666666,2.6666666666666665
Bearing2_2,rms_kurt,sigma,5.0,2019-01-01 01:24:00,52.5,1.2666666666666666,2.6666666666666665
Bearing2_2,rms_kurt,cusum,3.0,2019-01-01 00:51:00,31.875,1.8166666666666667,2.6666666666666665
Bearing2_2,rms_kurt,cusum,4.0,2019-01-01 00:51:00,31.875,1.8166666666666667,2.6666666666666665
Bearing2_2,rms_kurt,cusum,5.0,2019-01-01 00:51:00,31.875,1.8166666666666667,2.6666666666666665
Bearing2_2,pca1,terminal,3.0,2019-01-01 02:24:00,90.0,0.26666666666666666,2.6666666666666665
Bearing2_2,pca1,terminal,4.0,,,,2.6666666666666665
Bearing2_2,pca1,terminal,5.0,,,,2.6666666666666665
Bearing2_2,pca1,sigma,3.0,2019-01-01 01:25:00,53.125,1.25,2.6666666666666665
Bearing2_2,pca1,sigma,4.0,,,,2.6666666666666665
Bearing2_2,pca1,sigma,5.0,,,,2.6666666666666665
Bearing2_2,pca1,cusum,3.0,2019-01-01 01:04:00,40.0,1.6,2.6666666666666665
Bearing2_2,pca1,cusum,4.0,2019-01-01 01:04:00,40.0,1.6,2.6666666666666665
Bearing2_2,pca1,cusum,5.0,2019-01-01 01:04:00,40.0,1.6,2.6666666666666665
