dataset,bearing,train_fraction,method,short_name,n_train_windows,lead_time_hours,far_preonset_pct,valid_alarm,na
FEMTO,Bearing3_1,0.6,3σ Rule (σ=3.0),three_sigma,51,0.06666666666666667,0.0,True,False
FEMTO,Bearing3_1,0.6,"EWMA (λ=0.2, k=3.0)",ewma,51,0.06666666666666667,0.0,True,False
FEMTO,Bearing3_1,0.6,"CUSUM (k=0.5, h=5.0)",cusum,51,0.06666666666666667,0.0,True,False
FEMTO,Bearing3_1,0.6,Hotelling T²,hotelling_t2,51,0.08055555555555556,2.7777777777777777,True,False
FEMTO,Bearing3_1,0.6,Isolation Forest,isolation_forest,51,0.06666666666666667,0.0,True,False
FEMTO,Bearing3_1,0.6,Deep SVDD,deep_svdd,51,0.0,0.0,False,False
FEMTO,Bearing3_1,0.6,LSTM-Autoencoder,lstm_ae,51,0.08055555555555556,2.7777777777777777,True,False
FEMTO,Bearing3_1,0.6,TCN-Autoencoder,tcn,51,0.09444444444444444,5.555555555555555,True,False
FEMTO,Bearing3_1,0.6,Transformer-AD,transformer_ad,51,0.08055555555555556,2.7777777777777777,True,False
FEMTO,Bearing3_2,0.2,RMS-Trend (kσ),rms_trend,163,0.044444444444444446,0.0,True,False
FEMTO,Bearing3_2,0.2,3σ Rule (σ=3.0),three_sigma,163,0.044444444444444446,0.0,True,False
FEMTO,Bearing3_2,0.2,"EWMA (λ=0.2, k=3.0)",ewma,163,0.1,0.0,True,False
FEMTO,Bearing3_2,0.2,"CUSUM (k=0.5, h=5.0)",cusum,163,0.35,3.225806451612903,True,False
FEMTO,Bearing3_2,0.2,Hotelling T²,hotelling_t2,163,0.5722222222222222,12.096774193548388,False,False
FEMTO,Bearing3_2,0.2,Isolation Forest,isolation_forest,163,0.5305555555555556,2.4193548387096775,True,False
FEMTO,Bearing3_2,0.2,Deep SVDD,deep_svdd,163,0.0,0.0,False,False
FEMTO,Bearing3_2,0.2,LSTM-Autoencoder,lstm_ae,163,0.5305555555555556,25.0,False,False
FEMTO,Bearing3_2,0.2,TCN-Autoencoder,tcn,163,0.5444444444444444,25.806451612903224,False,False
FEMTO,Bearing3_2,0.2,Transformer-AD,transformer_ad,163,0.5166666666666667,24.193548387096776,False,False
FEMTO,Bearing3_2,0.3,RMS-Trend (kσ),rms_trend,163,0.044444444444444446,0.0,True,False
FEMTO,Bearing3_2,0.3,3σ Rule (σ=3.0),three_sigma,163,0.044444444444444446,0.0,True,False
FEMTO,Bearing3_2,0.3,"EWMA (λ=0.2, k=3.0)",ewma,163,0.1,0.0,True,False
FEMTO,Bearing3_2,0.3,"CUSUM (k=0.5, h=5.0)",cusum,163,0.35,3.225806451612903,True,False
FEMTO,Bearing3_2,0.3,Hotelling T²,hotelling_t2,163,0.5722222222222222,12.096774193548388,False,False
FEMTO,Bearing3_2,0.3,Isolation Forest,isolation_forest,163,0.5305555555555556,2.4193548387096775,True,False
FEMTO,Bearing3_2,0.3,Deep SVDD,deep_svdd,163,0.0,0.0,False,False
FEMTO,Bearing3_2,0.3,LSTM-Autoencoder,lstm_ae,163,0.5305555555555556,25.0,False,False
FEMTO,Bearing3_2,0.3,TCN-Autoencoder,tcn,163,0.5444444444444444,25.806451612903224,False,False
FEMTO,Bearing3_2,0.3,Transformer-AD,transformer_ad,163,0.5166666666666667,24.193548387096776,False,False
FEMTO,Bearing3_2,0.4,RMS-Trend (kσ),rms_trend,163,0.044444444444444446,0.0,True,False
FEMTO,Bearing3_2,0.4,3σ Rule (σ=3.0),three_sigma,163,0.044444444444444446,0.0,True,False
FEMTO,Bearing3_2,0.4,"EWMA (λ=0.2, k=3.0)",ewma,163,0.1,0.0,True,False
FEMTO,Bearing3_2,0.4,"CUSUM (k=0.5, h=5.0)",cusum,163,0.35,2.459016393442623,True,False
FEMTO,Bearing3_2,0.4,Hotelling T²,hotelling_t2,163,0.5722222222222222,10.655737704918032,False,False
FEMTO,Bearing3_2,0.4,Isolation Forest,isolation_forest,163,0.5305555555555556,2.459016393442623,True,False
FEMTO,Bearing3_2,0.4,Deep SVDD,deep_svdd,163,0.0,0.0,False,False
FEMTO,Bearing3_2,0.4,LSTM-Autoencoder,lstm_ae,163,0.5305555555555556,23.770491803278688,False,False
FEMTO,Bearing3_2,0.4,TCN-Autoencoder,tcn,163,0.5444444444444444,24.59016393442623,False,False
FEMTO,Bearing3_2,0.4,Transformer-AD,transformer_ad,163,0.5166666666666667,22.950819672131146,False,False
FEMTO,Bearing3_2,0.5,RMS-Trend (kσ),rms_trend,163,0.044444444444444446,0.0,True,False
FEMTO,Bearing3_2,0.5,3σ Rule (σ=3.0),three_sigma,163,0.044444444444444446,0.0,True,False
FEMTO,Bearing3_2,0.5,"EWMA (λ=0.2, k=3.0)",ewma,163,0.1,0.0,True,False
FEMTO,Bearing3_2,0.5,"CUSUM (k=0.5, h=5.0)",cusum,163,0.35,2.459016393442623,True,False
FEMTO,Bearing3_2,0.5,Hotelling T²,hotelling_t2,163,0.5722222222222222,10.655737704918032,False,False
FEMTO,Bearing3_2,0.5,Isolation Forest,isolation_forest,163,0.5305555555555556,2.459016393442623,True,False
FEMTO,Bearing3_2,0.5,Deep SVDD,deep_svdd,163,0.0,0.0,False,False
FEMTO,Bearing3_2,0.5,LSTM-Autoencoder,lstm_ae,163,0.5305555555555556,23.770491803278688,False,False
FEMTO,Bearing3_2,0.5,TCN-Autoencoder,tcn,163,0.5444444444444444,24.59016393442623,False,False
FEMTO,Bearing3_2,0.5,Transformer-AD,transformer_ad,163,0.5166666666666667,22.950819672131146,False,False
FEMTO,Bearing3_2,0.6,RMS-Trend (kσ),rms_trend,163,0.044444444444444446,0.0,True,False
FEMTO,Bearing3_2,0.6,3σ Rule (σ=3.0),three_sigma,163,0.044444444444444446,0.0,True,False
FEMTO,Bearing3_2,0.6,"EWMA (λ=0.2, k=3.0)",ewma,163,0.1,0.0,True,False
FEMTO,Bearing3_2,0.6,"CUSUM (k=0.5, h=5.0)",cusum,163,0.35,2.459016393442623,True,False
FEMTO,Bearing3_2,0.6,Hotelling T²,hotelling_t2,163,0.5722222222222222,10.655737704918032,False,False
FEMTO,Bearing3_2,0.6,Isolation Forest,isolation_forest,163,0.5305555555555556,2.459016393442623,True,False
FEMTO,Bearing3_2,0.6,Deep SVDD,deep_svdd,163,0.0,0.0,False,False
FEMTO,Bearing3_2,0.6,LSTM-Autoencoder,lstm_ae,163,0.5305555555555556,23.770491803278688,False,False
FEMTO,Bearing3_2,0.6,TCN-Autoencoder,tcn,163,0.5444444444444444,24.59016393442623,False,False
FEMTO,Bearing3_2,0.6,Transformer-AD,transformer_ad,163,0.5166666666666667,22.950819672131146,False,False
